"terrai_nom","terrai_pro","status_ter","fase_descr","tipo_terra","terrai_fai","terrai_obs","CommunityArea_Ha","situa_desc","tipo_area_","terrai_per","terrai_pop","reu_id","Stage","stagenum","NDVI_1981","NDVI_1982","NDVI_1983","NDVI_1984","NDVI_1985","NDVI_1986","NDVI_1987","NDVI_1988","NDVI_1989","NDVI_1990","NDVI_1991","NDVI_1992","NDVI_1993","NDVI_1994","NDVI_1995","NDVI_1996","NDVI_1997","NDVI_1998","NDVI_1999","NDVI_2000","NDVI_2001","NDVI_2002","NDVI_2003","NDVI_2004","NDVI_2005","NDVI_2006","NDVI_2007","NDVI_2008","NDVI_2009","NDVI_2010","NDVI_2011","NDVI_2012","NDVI_2013","NDVI_2014","Entry_Year","Accepted_Year","State","NDVI_trend","PSM"
"114","Apurinã do Igarapé São João",".","Homologada","Regularizada","Terra Indígena","N",NA,18232.4221,"Ativo","Principal","88.04480 Ha",NA,92,"homologada",7,0.502,0.523465882921048,0.54660501434892,0.637562887650743,0.663008131306035,0.685897484765168,0.629595334959598,0.666634368159508,0.611794952066373,0.655004938398554,0.40007957491939,0.484580743923391,0.436307121099861,0.473444662755424,0.450321209352752,0.332809300614006,0.292228098651158,0.417157244870275,0.398743357534952,0.408191133489207,0.490520716816634,0.476249027639327,0.469023526759768,0.546215656908184,0.607278363980356,0.691508455758008,0.634203793441464,0.63988118415296,0.557658676545009,0.604765243032387,0.691366025183643,0.813987870374656,0.764400681467118,0.893629402838583,2000,2001,5,-0.051678790647248,2004.69501759704
"115","Baia do Guató",".","Processo de Homologação","Declarada","Terra Indígena","N",NA,19164,"Ativo","Principal","102.00000 Ha",NA,50,"Identificada",3,0.7546,0.704651905384884,0.840238027029838,0.888108898175262,0.873513995722013,0.819432764491234,0.796730641990317,0.772193649170555,0.689148354494762,0.785068275127314,0.733495357373707,0.647098655537114,0.603050163848715,0.553869474650412,0.623056577389375,0.304278365772757,0.256968373606155,0.169142211760913,0.0405739241164959,0.205083341129229,0.180928336524185,0.119585561285162,0,0,0.106187233730698,0,0,0.0790546438029437,0,0,0.0122547455645352,0,0.104393949994783,0.181130877777304,1997,1999,5,-0.131543422610625,2001.15134877429
"116","Boqueirão",".","Concluído","Regularizada","Terra Indígena","N",NA,16354.0776,"Ativo","Principal","54.91386 Ha",NA,167,"Registrada",8,0.6462,0.722233729758783,0.58294168957735,0.50933277430776,0.392875667264082,0.35373484078246,0.273845461374013,0.4393516333443,0.443312203958256,0.415946485286752,0.440382880918509,0.427970837534081,0.218561490696013,0.1953267292057,0.312663827590086,0.195752337708997,0.0308161191897506,0.126626478931772,0.356724686100206,0.239656850545524,0.20111485192879,0.133240593268242,0.18155547881093,0.227193947729881,0.271864418661772,0.0762222251233602,0.161156616263358,0.105608882885849,0,0,0,0.08584657128309,0.179959279146786,0.0152829080997613,1999,2008,4,-0.333536172409914,2004.1766672672
"117","Cajuhiri Atravessado",".","Processo de Homologação","Declarada","Terra Indígena","N",NA,12500,"Ativo","Principal","69.00000 Ha",NA,58,"delimitada",4,0.2289,0.320352640957457,0.397055375128205,0.184176941569312,0.184910336003763,0.130305134148103,0.0958812911753403,0.152910412188274,0.189341668511121,0.273938013839903,0.318665234884811,0.515618302135765,0.659783634546005,0.74809917962391,0.931824415649488,0.978657903462859,0.935092273187999,0.970260848647602,0.918811447994582,0.988262023059159,0.990866264284645,0.980565535458963,0.855141896949043,0.731966909046198,0.836644024211057,0.769392727453785,0.591509620174455,0.553720181642578,0.602985716423784,0.48766483880209,0.501390834674369,0.521642511803917,0.507360750165975,0.451988463569072,2001,2007,5,0.702924415649488,2005.93227473973
"118","Capivari",".","Concluído","Regularizada","Terra Indígena","N",NA,43.3215,"Ativo","Principal","3.46595 Ha",NA,18,"em identificação",2,0.4869,0.686292565676573,0.748779236795796,0.837435070271866,0.81076991687912,0.8119800531029,0.75345912753917,0.769365534846552,0.738122182050058,0.910537838434691,1,1,0.983463617379667,0.963751171717353,0.950935515436794,1,1,1,0.848848886251621,0.734487075724623,0.676305608758097,0.722370849537066,0.684767462435763,0.663192851783584,0.423063930312046,0.459282330591381,0.320939488143992,0.252737797983881,0.101210225923264,0.117439528085461,0.165292799659524,0.191432947200288,0.294644812047251,0.389209553465859,2000,2003,4,0.464035515436794,2005.21759976648
"119","Catipari/Mamoria",".","Concluído","Regularizada","Terra Indígena","N",NA,115044.3509,"Ativo","Principal","253.13639 Ha",NA,117,"Registrada",8,0.0537,0,0,0,0,0,0,0.101477712332901,0.177523035845738,0,0,0.128215377216908,0.0652327623075081,0.184882378124119,0.147982093634682,0.279449341952093,0.208844754931755,0.356403771229625,0.441380406556703,0.431459551624524,0.35185356185641,0.417324908938914,0.360750093692869,0.399191592246126,0.358314254751427,0.291715866971888,0.407036710226792,0.286682865909093,0.458562322906869,0.377139912097875,0.339258325661025,0.435178444330506,0.644436569678031,0.600164749878801,2003,2008,5,0.0942820936346822,2008.52303539641
"120","Coata-Laranjal",".","Demarcação Física","Regularizada","Terra Indígena","N",NA,1153210.1124,"Ativo","Principal","549.35587 Ha",NA,119,"Registrada",8,0.4009,0.359113020472593,0.429789604149957,0.354896915055231,0.469271113584941,0.35601689797473,0.320010444533769,0.431992293023186,0.370138127397532,0.245469766725929,0.234228311369328,0.364556153326322,0.464822901340612,0.565995320938752,0.689454874258444,0.607458142191091,0.532917739507648,0.38936933462434,0.372365443239282,0.223551863156868,0.275495892503151,0.40254458669118,0.545404532657054,0.500315673152623,0.429618535300357,0.432792335926332,0.400951021602821,0.379805732423462,0.425463569556533,0.516545245371467,0.647530493019199,0.728994102902867,0.626498280301833,0.687264274202011,1998,2000,5,0.288554874258444,2002.54956731025
"121","Cuiu-Cuiu",".","Concluído","Regularizada","Terra Indígena","N",NA,36450.9765,"Ativo","Principal","112480.38000 Ha",NA,132,"Registrada",8,0.5122,0.460445582545868,0.433321632730898,0.319512330382803,0.487088505766897,0.490548060213848,0.542930960116157,0.762399595139253,0.939875917692597,1,0.926290433107948,0.904281523547787,0.846541571699255,0.928395868891771,0.899861259514398,1,1,0.96973679930954,1,1,0.988329728886991,0.88554179371568,1,0.84893554124483,0.775228413088038,0.605740325021932,0.460788948989896,0.381771984402501,0.334883770398162,0.329726345901094,0.37709364741374,0.234949076905149,0.29581596004585,0.196720118675296,2003,2011,2,0.387661259514398,2007.84562856929
"122","Cunhã-Sapucaia",".","Processo de Homologação","Regularizada","Terra Indígena","N",NA,471450.5393,"Ativo","Principal","449.72827 Ha",NA,88,"homologada",7,0.4744,0.509231591987984,0.674857325329364,0.659126899558441,0.776183060997373,0.620621810319505,0.787842571591108,0.804591234484218,0.825634444700367,0.829147885480026,0.806676830495233,0.752164163128266,0.890080788472096,0.756822544930517,0.829996026763297,0.890023381014089,0.920545072175935,0.913817566334889,0.982415077841885,0.867723708162668,0.799882689007399,0.859745131349744,0.845608468295972,0.884642075129298,0.936546839940467,0.807099800020825,0.823339542530621,0.864233987617217,0.985838671077743,0.987815464306609,1,1,1,0.959109731017883,1996,2000,1,0.355596026763297,2001.02039449203
"123","Deni",".","Concluído","Regularizada","Terra Indígena","N",NA,1531303.499,"Ativo","Principal","919.00055 Ha",NA,128,"Registrada
 Registrada
Registrada
Registrada
",8,0.3689,0.457795146291334,0.45512653231729,0.515943705122045,0.543853120662683,0.463407520768504,0.315472225690097,0.445903115454292,0.546629618936729,0.435475889506718,0.399910765512654,0.358829026986648,0.404249863035328,0.461347761650931,0.436492798477944,0.223476667714007,0.378662635264766,0.386681596555868,0.405416010903659,0.496645457714322,0.361734068135713,0.372303587371185,0.40417700193902,0.51255181074134,0.410693503264724,0.356767255095212,0.410476991066036,0.364263277814739,0.459401357343454,0.405352469383703,0.49450067080807,0.417449499252689,0.345147326059312,0.374261895711869,2001,2010,1,0.0675927984779441,2006.48733476855
"124","Enawenê-Nawê",".","Concluído","Regularizada","Terra Indígena","N",NA,742088.6783,"Ativo","Principal","658.52244 Ha",NA,10,"em identificação",2,0.9511,0.901289260503765,0.849819070296774,0.857521330118749,0.958909098866502,1,1,0.922589252612602,0.74330297431935,0.828277374702779,0.675516184393658,0.718498794651036,0.96975846064737,0.895975965787962,0.854199847078888,0.966777894859673,0.841571743161126,0.830061818406582,1,1,0.931583805916764,0.863098041671497,0.89247476150171,0.663845653666058,0.691336044355186,0.716915203656002,0.85287955984773,0.842612247927032,0.913600779100838,0.95278208178321,0.894668748462338,0.965726551863169,0.933133699682652,1,1999,2008,3,-0.0969001529211116,2003.84297435846
"125","Inawebohona",".","Processo de Homologação","Regularizada","Terra Indígena","N",NA,377113.5744,"Ativo","Principal","421.61000 Ha",NA,98,"homologada
",7,0.0065,0.117090726800442,0.0824307253555015,0.14855542163732,0.0225827842189268,0.0874128586559303,0.0638301212986272,0.110876192009355,0.0385067045332052,0.0528806523395274,0.0261917194654415,0.00953070927469187,0.0746126926923727,0.0832036703935651,0.248315815117547,0.0890625410460804,0.105434755806755,0.359109334297033,0.333180671505127,0.346981172238071,0.330858561167092,0.3068610627721,0.167269792559671,0.333246747033804,0.404760185339972,0.476538493438171,0.362235526542407,0.322223149024791,0.342137343407924,0.192174736967741,0.290994821240188,0.160144354403142,0.212851366090568,0.135983060174914,1999,2008,2,0.241815815117547,2004.46074615188
"126","Jaminaua/Envira",".","Concluído","Regularizada","Terra Indígena","N",NA,80618.1798,"Ativo","Principal","145.26311 Ha",NA,103,"Registrada",8,0.1893,0.176456402650627,0.341492728852194,0.152843359844987,0.25428973956017,0.148214874523958,0.334585427159957,0.188912145500061,0.189144152022926,0.218403661055486,0.166301674053706,0.262236531861406,0.319080433017002,0.271233058009637,0.36278673541304,0.232147151491991,0.240584497008718,0.071244029727303,0.0707109118817161,0,0,0.0383527731070498,0.063307625443974,0.0584420006757703,0.0497148320311298,0.0539689834241177,0.0885923262685911,0.222998795059604,0.301947611928476,0.382063006135362,0.434128437581112,0.432222498642752,0.298754147297182,0.310694370589,2003,2010,5,0.17348673541304,2008.28115768824
"127","Jaminawa Arara do Rio Bagé",".","Concluído","Regularizada","Terra Indígena","N",NA,28926.1102,"Ativo","Principal","97.74542 Ha",NA,101,"Registrada",8,0.6507,0.660052091326708,0.761392756277827,0.886199493965072,0.983951043278859,0.838226269162564,0.869346587075281,0.775110447562478,0.914080573969204,0.963304695840747,1,0.886199982865315,0.817525151149218,0.932655803045776,0.861713809403668,0.899579426731669,1,0.94593801043424,0.910734463061976,0.794032203782442,0.869555869780077,0.917131005995888,0.814790157002382,0.880303053354652,0.837583376113959,0.963127580312753,0.971111653428301,0.909161122552874,0.847402383235472,0.768596935923791,1,0.930050142198349,0.993757672217354,0.976128878994928,2001,2002,5,0.211013809403668,2005.42178447199
"128","Kampa e Isolados do Rio Envira",".","Concluído","Regularizada","Terra Indígena","N",NA,232795.0378,"Ativo","Principal","394.89967 Ha",NA,127,"Registrada",8,0.6715,0.693109820378277,0.739501459955074,0.77625066463237,0.944486069899494,0.920030031574913,0.990527492365029,0.942847767320187,0.828839195927313,0.793997959018808,0.7404006493474,0.756739594798418,0.615168312459143,0.518951216917994,0.457192455640631,0.469182020724884,0.62651745270804,0.617476321635204,0.569670616389798,0.745432743889283,0.787345142587679,0.758830240569661,0.73261514482133,0.698236066202299,0.768150926277043,0.633082640252821,0.540750459230412,0.715293560973833,0.690154015554501,0.797556936688734,0.722528793583964,0.717352204451464,0.635732636414188,0.630483931701385,1998,2006,1,-0.214307544359369,2003.02549702878
"129","Kaxinawá Ashaninka do Rio Breu",".","Concluído","Regularizada","Terra Indígena","N",NA,31277.8622,"Ativo","Principal","158.97283 Ha",NA,125,"Registrada",8,0.6769,0.622484823708365,0.662019987586994,0.522337044386093,0.509249890024216,0.47831122029276,0.445146003652292,0.463862720664743,0.516516265145538,0.379821772535978,0.418452801067897,0.453681296970388,0.540452935060104,0.644853355509857,0.75907983188567,0.647802168700656,0.486997572797102,0.488689712495078,0.441969380045802,0.401661413857798,0.282366016718553,0.360984042339993,0.396118011093738,0.362043878654587,0.385071523699088,0.269493104421457,0.367155037191719,0.511242837282039,0.584587289260564,0.609652322524741,0.464641261498689,0.506357152616154,0.674697616796985,0.666904265049253,1996,2000,2,0.0821798318856698,2000.29911016569
"130","Kulina Igarapé do Pau",".","Concluído","Regularizada","Terra Indígena","N",NA,45590.937,"Ativo","Principal","142.29794 Ha",NA,124,"Registrada",8,0.5288,0.670549307152601,0.634397175052543,0.650500173558384,0.655400228771245,0.762024918127937,0.855604001451101,0.914113673526469,0.982909419446025,1,0.830891041343711,0.927909791605085,1,0.977945156385524,0.827692364728346,0.758965998573157,0.731188547103346,0.795977667080387,0.890077000694342,0.923102213300565,0.717257052095819,0.859260704587564,0.636036269024533,0.565179019438556,0.588481188022951,0.698454430547205,0.612038926163778,0.544353437116723,0.411971344726729,0.366169832547734,0.430935982637566,0.306120510447678,0.312775008734742,0.17054871618915,1995,2004,2,0.298892364728346,1999.40674321271
"131","Menkü",".","Concluído","Regularizada","Terra Indígena","N",NA,47094.8647,"Ativo","Principal","92.19500 Ha",NA,1,"em identificação",2,0.8383,0.919970470045801,0.873364926708064,0.793543169946162,0.866561934132068,0.691023674081206,0.681703795741664,0.717389419717413,0.774249943746877,0.706656376881309,0.727840160766959,0.711293211237612,0.759146023477765,0.917754898313032,1,0.943780546595642,1,0.929341280921277,0.967812742522343,1,1,0.872733057885286,0.808850244492658,0.780121491605931,0.74940763431381,1,0.902200509752932,0.801994144330614,0.804164562641916,0.970970146820353,0.97089562746511,1,0.938202991023824,0.920005442148565,2000,2008,1,0.1617,2004.75408287356
"132","Murutinga/Tracaja",".","Contraditório","Delimitada","Terra Indígena","N",NA,13286,"Ativo","Principal","135.00000 Ha",NA,21,"em identificação",2,0.3867,0.3582148311925,0.386783877830387,0.345504935231065,0.35534968401393,0.295395870507865,0.305149647265029,0.291578966106122,0.108391121782438,0.100716697202986,0.00148718408384073,0.067476681961577,0,0,0.0330125545661252,0,0,0,0,0.0485703985978854,0.0122933636951293,0.0856584816091168,0.152778129121416,0.180432938788302,0.113565989366679,0.0133366236449492,0.164411353858595,0.227375370775914,0.232333684340091,0.243142576124147,0.185368952525365,0.318204027579485,0.413822049365195,0.513632202781784,2005,2012,1,-0.353687445433875,2010.93186188724
"133","Parana do Boa Boa",".","Concluído","Regularizada","Terra Indígena","N",NA,240545.8478,"Ativo","Principal","264.39510 Ha",NA,158,"Registrada",8,0.1307,0.332770162245168,0.278005712896685,0.314879312825827,0.354187283464477,0.326434817204452,0.430098950997422,0.583037603477616,0.533624466061705,0.516900129350045,0.412798272573098,0.433096436618448,0.504374697040425,0.472775758145855,0.433887537865698,0.319785749446286,0.238432049814564,0.343670103033098,0.335516347149977,0.275711751692964,0.432193933885389,0.302255948164447,0.340964764484326,0.148709306292103,0.169363416934749,0.0330808829884913,0.196319659462062,0.349904410513995,0.377127640502742,0.384625332678069,0.18663997861117,0.514576488464745,0.357280443055248,0.178322650786835,2000,2009,3,0.303187537865698,2006.11393255152
"134","Parana do Paricá",".","Concluído","Regularizada","Terra Indígena","N",NA,7866.32,"Ativo","Principal","40.52967 Ha",NA,159,"Registrada
",8,0.9448,0.822428625805318,0.839635076323566,0.853495947738138,0.891368989063062,0.872239264712681,0.821741660195223,0.820911485886647,1,0.985175700191538,0.900159743187503,0.716305796317315,0.701744436764962,0.79098451810055,0.859934901379853,0.954825412708766,0.91290670973817,0.906956305085934,0.970902397435583,0.979995428047774,1,0.926414945437086,0.861878559593139,0.970923783654284,1,1,0.95917116026512,0.982082438693612,1,0.977476799064342,0.743915829860632,0.717666498796755,0.743617398539565,0.708827408698939,1995,1996,4,-0.0848650986201468,1999.39309506554
"135","Paumari do Cuniua",".","Concluído","Regularizada","Terra Indígena","N",NA,42828.0481,"Ativo","Principal","185.70308 Ha",NA,160,"Registrada",8,0.4349,0.341496665269595,0.280101693737432,0.161627872724049,0.086296335447743,0.161376921505297,0.125253695555993,0.15818653891183,0.228432453827625,0.0933542547544285,0.142632553594982,0,0.0887040268579782,0.0899342972911468,0.291225123495397,0.226087329053108,0.308525136741536,0.206024294482272,0.0791249934237679,0.197975617547788,0,0.138270817187534,0.218445095121375,0.319385493014242,0.295789725997338,0.293830769260691,0.188785229161319,0,0,0.0498897864508245,0.14736719097375,0.0401389156129749,0.0240354059065776,0.110213121264275,1998,2003,3,-0.143674876504603,2003.68167327907
"136","Pimentel Barbosa",".","Concluído","Regularizada","Terra Indígena","N",NA,328966.444,"Ativo","Principal","340.47900 Ha",NA,16,"em identificação",2,0.7163,0.768338466862903,0.590596987575856,0.619264245663006,0.7376537913988,0.654048370082236,0.571785723418735,0.552062642180439,0.552019296952617,0.747943647539842,0.64858188619843,0.731531514500548,0.66965372995569,0.720896256717369,0.641420815522373,0.802437395343239,0.642002562251311,0.56806890831178,0.467769490175523,0.488562926355295,0.628736479520133,0.635114221666863,0.580170773138374,0.733479696019603,0.704826313361727,0.580918669378845,0.508188251611843,0.437789034776289,0.682294017725555,0.647663990842041,0.586874530042419,0.61369252371585,0.595151968356722,0.678784439407934,1997,2004,1,-0.0748791844776266,2001.84416421009
"137","Rio Apaporis",".","Concluído","Regularizada","Terra Indígena","N",NA,106960.3377,"Ativo","Principal","170.33925 Ha",NA,110,"Registrada",8,0.022,0.20890717928505,0.12432861826894,0.0824680990800676,0.215073657611077,0.147850933323357,0.0499585417079082,0,0.167825169655111,0.187201047264366,0.193391986920882,0.218534204431709,0.256527360360115,0.366746850970357,0.276581305926004,0.129985062374037,0.230012431332832,0.253982142888897,0.206515217273126,0.278355707040937,0.24757183808715,0.152804833315052,0.126861082950416,0.150542110586599,0.0747567764237591,0.0798464424987768,0,0,0.0134544969487391,0.077833698905946,0.107163165449261,0.0967565773003965,0.113889484137412,0.183482282521124,2000,2001,1,0.254581305926004,2006.02724980342
"138","Kuruáya",".","Processo de Homologação","Regularizada","Terra Indígena","N",NA,166784.2496,"Ativo","Principal","232.67917 Ha",NA,95,"homologada
",7,0.0377,0.266733782047038,0.225449597079838,0.243655873058862,0.120329919085096,0.10411277532373,0.10885779970852,0,0,0,0,0.292919131165367,0.638200020004132,0.426510372583546,0.323937882514915,0.356323745978331,0.359180146854593,0.24917035674288,0.398403020259215,0.421612424593051,0.407274530892245,0.238345168195433,0.199301030655073,0.345527823376585,0.365144301414335,0.433019338236776,0.25755311173124,0.29446321663824,0.297878903551352,0.19450960813363,0.217942131772491,0.298925100274032,0.305441610201679,0.2898819238489,2002,2009,4,0.286237882514915,2008.09678707473
"139","Rio Paru DEste",".","Concluído","Regularizada","Terra Indígena","N",NA,1195785.7917,"Ativo","Principal","626.61858 Ha",NA,179,"Registrada",8,0.251,0.126288418375845,0.0915586113777395,0.128741058774391,0.012520967253407,0.19397720012533,0.31533669190884,0.275461213523501,0.167454830933803,0.181875348402994,0.159155845746647,0.0899904437076311,0.077673507023712,0.192209619934606,0.00462974176438913,0.129434564334867,0.237491327641258,0.20503161484089,0.299255975944109,0.302935707245273,0.321310036283796,0.149641861595672,0.135723337566735,0.217080432771452,0.193424558381517,0.181938859581098,0.221506885784317,0.218477157705198,0.197149483805554,0.308962214993051,0.317224619421638,0.296600090324993,0.210877350409192,0.199781206995945,2000,2007,3,-0.246370258235611,2006.03904032113
"140","Seruini/Mariene",".","Concluído","Regularizada","Terra Indígena","N",NA,144971.3671,"Ativo","Principal","198.65928 Ha",NA,170,"Registrada",8,0.6679,0.841363444930917,0.960871796517995,1,0.905806645776355,0.832760085558069,0.769982089169969,0.662847621901568,0.788365949383317,0.802373686131471,0.900537687231082,0.703327188198761,0.551065072919547,0.562316597296855,0.503531858589971,0.555646464815223,0.541377853028698,0.624836475256738,0.715831981819703,0.721303028372523,0.673782617264888,0.759557609841363,0.768885324581664,0.782004636845979,0.768997339936719,0.780865644662572,0.799616889365624,0.922895183142739,0.838574619410539,0.786791432205476,0.758898762492765,0.734364292175371,0.996923822594376,0.936331415961756,2000,2001,3,-0.164368141410029,2005.4181631694
"141","Tapirapé/Karajá",".","Concluído","Regularizada","Terra Indígena","N",NA,66166,"Ativo","Principal","109.00000 Ha",NA,4,"em identificação",2,0.4005,0.418309673531478,0.500667984306778,0.567500360230934,0.589592765243549,0.701421896267984,0.818317399799982,0.801279772285483,0.8455031953795,0.815563464401312,0.991666549768383,1,0.939851036742616,0.926068341021241,0.674515487803212,0.60102351440573,0.657530931277799,0.720042886272218,0.609790718887201,0.603937562795261,0.667750008781735,0.640522231345712,0.607106822699505,0.659316867803003,0.742720845336763,0.706954784188738,0.711558991569992,0.770976809827192,1,0.998254722674634,0.998775727599306,1,1,0.986920613441721,2001,2007,3,0.274015487803212,2006.758942355
"142","Itixi Mitari",".","Homologada","Regularizada","Terra Indígena","N","Em revisão. Na identificação de Ig Taboca e Igarapé Joari, foi proposta uma área contínua - Itixi Mitari - englobando esta terra já regularizada. Observação Área : Área criada da identificação de Ig Taboca, Igarapé Joari e reestudo de Terra",182134.7746,"Ativo","Principal","294.91423 Ha",NA,86,"homologada",7,0.0836,0.0440427031958439,0.154160498087202,0.186553685138469,0.406817524469162,0.328642753871095,0.394795770044934,0.349630912996871,0.344754875955201,0.47989516010889,0.532478017061398,0.771761167650553,0.886936869003615,0.790555086464487,0.984106331884391,1,1,0.862075763387226,0.794105655838184,0.610993887830659,0.83089632735944,0.893371945348187,0.890766829296711,0.814973362609877,0.97277708683719,1,0.9161638690236,0.86812212254234,0.83087187687847,0.82087644040898,0.78457806798835,0.769009210758734,0.963909884056012,1,2003,2012,3,0.900506331884391,2009.15642743136
"143","Torá",".","Concluído","Regularizada","Terra Indígena","N",NA,54960.985,"Ativo","Principal","128.35864 Ha",NA,91,"homologada",7,0.1882,0.234424848669151,0.245548514924838,0.128650998869114,0.172373897052988,0.17404804071094,0,0,0.209014567645823,0.141852502688976,0.231746588576446,0.272979556878292,0.192155100502428,0.236214308520273,0.168493760759406,0.203073623270648,0.366878058908739,0.463959905629452,0.534951318818898,0.443245369869441,0.473134641274796,0.392607216758157,0.599951449521675,0.477065902930893,0.571057467446133,0.449015812155946,0.422433876801748,0.422627921970844,0.359449868194597,0.413002484805379,0.389363242772983,0.46741484448696,0.301891141019385,0.245712848855394,1999,2007,5,-0.0197062392405937,2004.12950732245
"144","Tupã-Supé",".","Concluído","Regularizada","Terra Indígena","N",NA,8589.5101,"Ativo","Principal","44.48345 Ha",NA,175,"Registrada
",8,0.95,0.998244128147703,1,0.928488300632822,0.870464871207042,0.780609651556995,0.747418632850373,0.536685679727678,0.484230053961909,0.387678385110674,0.40992032518531,0.396420717260676,0.258112955291026,0.387483524782045,0.291603082610724,0.128274168681718,0.0983763024432173,0.0540348816183342,0.124311049290933,0.426927377822636,0.416942131189018,0.367708176654627,0.304029274618644,0.21284652824725,0.315525823337079,0.285510683384369,0.32452069163865,0.234161773394717,0.405851932098317,0.265869673240518,0.208166575767661,0.290198496292483,0.282897779076075,0.232500620762128,2005,2009,3,-0.658396917389276,2010.41949760068
"145","WaiWái",".","Concluído","Regularizada","Terra Indígena","N",NA,405698.0085,"Ativo","Principal","308.79921 Ha",NA,97,"homologada
",7,0.6984,0.630831139434924,0.44452256942761,0.589477880385855,0.599956757240549,0.470975525779184,0.389602857967361,0.464653552521843,0.524197890845968,0.474265946362542,0.463707704817077,0.401444316404548,0.52225314838275,0.4836408746836,0.371950249208046,0.2545204973652,0.417164595298563,0.469752910249912,0.413850971508045,0.488329030225449,0.344875292248588,0.220397861079707,0.265149034318938,0.364118330426263,0.435435030931531,0.376331425450945,0.241935999902206,0.184047883830841,0.112440742858052,0,0.0341476711193529,0,0,0,1996,1998,1,-0.326449750791954,2000.89758577375
"146","Zoe",".","Processo de Homologação","Regularizada","Terra Indígena","N",NA,668565.6283,"Ativo","Principal","478.03837 Ha",NA,76,"demarcada",6,0.26,0.0953915835920287,0.073267957280493,0.130928524703912,0.273152718132057,0.100306845914828,0,0,0.0363636904196118,0.337256851674045,0.204099933096388,0.447054015140337,0.380154751714653,0.451936814322706,0.451564470352266,0.55424157943916,0.468498047030806,0.290892511587064,0.432685165831523,0.475794840783349,0.482525901239071,0.485394605660245,0.440495568289013,0.3791770746014,0.418971894152859,0.501410322941702,0.53408562351505,0.765575349239784,0.730172495456149,0.86566241215862,0.874353229589648,0.974016539669214,0.762129393550425,0.699879179883756,1997,2003,1,0.191564470352266,2002.46097763428
"147","Lago  do Correio",".","Processo de Homologação","Regularizada","Terra Indígena","N",NA,13209.7815,"Ativo","Principal","58.16621 Ha",NA,68,"em demarcação
",5,0.3559,0.415995846136237,0.481241912632243,0.47291609293214,0.395806395435152,0.339490257297617,0.333643730873938,0.234168816052313,0.191441774924457,0.246045406613125,0.028137705511537,0.0420619794671588,0.0975290246924522,0.14650569361141,0.082420673698243,0.0377006478948252,0,0,0.0945280896232889,0.253627099554135,0.142815656617806,0,0.053182288234605,0.444796160309123,0.346907732585969,0.273979580731849,0.226629004705357,0.275709062856287,0.14191760198923,0.0666763619786016,0.154276692465375,0.280145397801771,0.213215995928657,0.159211866200304,2002,2007,4,-0.273479326301757,2007.78767897928
"148","Santa Cruz da Nova Aliança",".","Certidão SPU","Regularizada","Terra Indígena","N",NA,5969.2201,"Ativo","Principal","54.71004 Ha",NA,77,"demarcada",6,0.8529,0.829448929730724,0.782930134024094,0.793813044364205,0.779819411779923,0.852429740653071,0.996639415446036,1,1,1,0.90592046173743,0.898972015585558,0.856962249841716,0.717269664910716,0.731472665471975,0.698517906364,0.479439513100267,0.444151570073536,0.305317156617651,0.321617834643722,0.234430815717399,0.163709924066893,0.0389853656041399,0.0864856925865371,0.0833007881544343,0,0.0500367876639251,0.100086076159816,0.0698841255436117,0.270009988751313,0.36952369914998,0.534438707004299,0.502774364259355,0.665551164947687,2005,2007,3,-0.121427334528025,2010.39300158194
"149","São Domingos - MT",".","Concluído","Regularizada","Terra Indígena","N",NA,5704.8096,"Ativo","Principal","37.14064 Ha",NA,8,"em identificação",2,0.965,0.952263231832671,0.952009959496993,0.889732312042012,0.95999501831034,1,0.958056606089468,1,1,0.989654428579794,0.981553612155316,0.821938018917039,0.977631132074879,0.870145143882318,0.893808255619384,0.926969061401965,1,1,1,1,0.917574061826338,0.906300567742684,0.786352315636202,0.730831376673036,0.665166931050823,0.796185936263556,0.885677330347832,0.849097986614379,0.896307056889698,0.916608414119408,0.844570259374971,0.813288831288169,0.798682402072008,0.993371263709325,1995,1999,1,-0.0711917443806162,1999.3568875633
"150","Boa Vista - AM",".","Concluído","Regularizada","Terra Indígena","N","Três Glebas: 133 (demarcada anteriormente); 125 (aprox.); 25 (aprox)",337.3562,"Ativo","Principal","23.59893 Ha",NA,115,"Registrada",8,0.1184,0,0.0664936270945585,0.147303492770716,0.270345992478288,0.32953629058468,0.117243588282971,0.219386710375377,0.237369963218479,0.455646219167174,0.677566017252008,0.564207552028116,0.619366315475935,0.589969754152712,0.483043908374826,0.463123019578887,0.361798538324559,0.398185451594757,0.49129192927649,0.62408372268827,0.592268079679311,0.510335717382404,0.506652801288942,0.451825242718073,0.580666740814499,0.564936967289642,0.569376331573263,0.668812458617634,0.480599594365314,0.227139569520465,0.339752853419621,0.267526461850718,0.391001513250046,0.485982696743627,1999,2001,4,0.364643908374826,2004.78704559187
